----------------------------------------------------------------------------------------
Epoch 93/100 | Train Loss: 0.2733, Train Acc: 0.9069 | Val Loss: 0.5442, Val Acc: 0.8369
Epoch 94/100 | Train Loss: 0.2746, Train Acc: 0.9060 | Val Loss: 0.5415, Val Acc: 0.8388
----------------------------------------------------------------------------------------
Epoch 1/100 | Train Loss: 1.5975, Train Acc: 0.4182 | Val Loss: 1.2001, Val Acc: 0.5604
Epoch 2/100 | Train Loss: 1.2119, Train Acc: 0.5731 | Val Loss: 1.0125, Val Acc: 0.6373
Epoch 3/100 | Train Loss: 1.0578, Train Acc: 0.6334 | Val Loss: 0.8417, Val Acc: 0.7039
Epoch 4/100 | Train Loss: 0.9665, Train Acc: 0.6652 | Val Loss: 0.7849, Val Acc: 0.7254
Epoch 5/100 | Train Loss: 0.8967, Train Acc: 0.6914 | Val Loss: 0.7710, Val Acc: 0.7334
Epoch 6/100 | Train Loss: 0.8484, Train Acc: 0.7079 | Val Loss: 0.8954, Val Acc: 0.7057
Epoch 7/100 | Train Loss: 0.8103, Train Acc: 0.7217 | Val Loss: 0.6987, Val Acc: 0.7529
Epoch 8/100 | Train Loss: 0.7790, Train Acc: 0.7331 | Val Loss: 0.6596, Val Acc: 0.7686
Epoch 9/100 | Train Loss: 0.7566, Train Acc: 0.7401 | Val Loss: 0.7676, Val Acc: 0.7449
Epoch 10/100 | Train Loss: 0.7322, Train Acc: 0.7488 | Val Loss: 0.6187, Val Acc: 0.7850
Epoch 11/100 | Train Loss: 0.7158, Train Acc: 0.7545 | Val Loss: 0.6140, Val Acc: 0.7899
Epoch 12/100 | Train Loss: 0.6991, Train Acc: 0.7611 | Val Loss: 0.6402, Val Acc: 0.7843
Epoch 13/100 | Train Loss: 0.6867, Train Acc: 0.7643 | Val Loss: 0.5813, Val Acc: 0.7997
Epoch 14/100 | Train Loss: 0.6691, Train Acc: 0.7709 | Val Loss: 0.5962, Val Acc: 0.7951
Epoch 15/100 | Train Loss: 0.6636, Train Acc: 0.7735 | Val Loss: 0.6113, Val Acc: 0.7888
Epoch 16/100 | Train Loss: 0.6488, Train Acc: 0.7783 | Val Loss: 0.5710, Val Acc: 0.8002
Epoch 17/100 | Train Loss: 0.6411, Train Acc: 0.7810 | Val Loss: 0.5537, Val Acc: 0.8059
Epoch 18/100 | Train Loss: 0.6311, Train Acc: 0.7844 | Val Loss: 0.6106, Val Acc: 0.7919
Epoch 19/100 | Train Loss: 0.6204, Train Acc: 0.7874 | Val Loss: 0.5504, Val Acc: 0.8098
Epoch 20/100 | Train Loss: 0.6125, Train Acc: 0.7909 | Val Loss: 0.5851, Val Acc: 0.8046
Epoch 21/100 | Train Loss: 0.6094, Train Acc: 0.7917 | Val Loss: 0.5746, Val Acc: 0.8001
Epoch 22/100 | Train Loss: 0.5992, Train Acc: 0.7961 | Val Loss: 0.5247, Val Acc: 0.8194
Epoch 23/100 | Train Loss: 0.5963, Train Acc: 0.7968 | Val Loss: 0.5463, Val Acc: 0.8128
Epoch 24/100 | Train Loss: 0.5937, Train Acc: 0.7971 | Val Loss: 0.6111, Val Acc: 0.7954
Epoch 25/100 | Train Loss: 0.5867, Train Acc: 0.8000 | Val Loss: 0.5697, Val Acc: 0.8069
Epoch 26/100 | Train Loss: 0.5787, Train Acc: 0.8028 | Val Loss: 0.5867, Val Acc: 0.8052
Epoch 27/100 | Train Loss: 0.5754, Train Acc: 0.8045 | Val Loss: 0.5446, Val Acc: 0.8158
Epoch 28/100 | Train Loss: 0.5678, Train Acc: 0.8061 | Val Loss: 0.5487, Val Acc: 0.8108
Epoch 29/100 | Train Loss: 0.5053, Train Acc: 0.8285 | Val Loss: 0.4917, Val Acc: 0.8340
Epoch 30/100 | Train Loss: 0.4827, Train Acc: 0.8361 | Val Loss: 0.4797, Val Acc: 0.8389
Epoch 31/100 | Train Loss: 0.4728, Train Acc: 0.8391 | Val Loss: 0.4845, Val Acc: 0.8392
Epoch 32/100 | Train Loss: 0.4661, Train Acc: 0.8410 | Val Loss: 0.4938, Val Acc: 0.8354
Epoch 33/100 | Train Loss: 0.4599, Train Acc: 0.8432 | Val Loss: 0.4810, Val Acc: 0.8417
Epoch 34/100 | Train Loss: 0.4561, Train Acc: 0.8446 | Val Loss: 0.4836, Val Acc: 0.8372
Epoch 35/100 | Train Loss: 0.4531, Train Acc: 0.8456 | Val Loss: 0.4977, Val Acc: 0.8341
Epoch 36/100 | Train Loss: 0.4494, Train Acc: 0.8466 | Val Loss: 0.4948, Val Acc: 0.8374
Epoch 37/100 | Train Loss: 0.4450, Train Acc: 0.8487 | Val Loss: 0.5004, Val Acc: 0.8354
Epoch 38/100 | Train Loss: 0.4412, Train Acc: 0.8492 | Val Loss: 0.5049, Val Acc: 0.8323
Epoch 39/100 | Train Loss: 0.4401, Train Acc: 0.8503 | Val Loss: 0.5021, Val Acc: 0.8353
Epoch 40/100 | Train Loss: 0.4102, Train Acc: 0.8602 | Val Loss: 0.4858, Val Acc: 0.8409
Epoch 41/100 | Train Loss: 0.4016, Train Acc: 0.8640 | Val Loss: 0.4889, Val Acc: 0.8424
Epoch 42/100 | Train Loss: 0.3985, Train Acc: 0.8646 | Val Loss: 0.4883, Val Acc: 0.8393
Epoch 43/100 | Train Loss: 0.3954, Train Acc: 0.8660 | Val Loss: 0.4875, Val Acc: 0.8413
Epoch 44/100 | Train Loss: 0.3909, Train Acc: 0.8677 | Val Loss: 0.4917, Val Acc: 0.8403
Epoch 45/100 | Train Loss: 0.3894, Train Acc: 0.8677 | Val Loss: 0.4959, Val Acc: 0.8368
Epoch 46/100 | Train Loss: 0.3864, Train Acc: 0.8688 | Val Loss: 0.4936, Val Acc: 0.8404
Epoch 47/100 | Train Loss: 0.3849, Train Acc: 0.8693 | Val Loss: 0.4950, Val Acc: 0.8385
Epoch 48/100 | Train Loss: 0.3766, Train Acc: 0.8719 | Val Loss: 0.4923, Val Acc: 0.8395
Epoch 49/100 | Train Loss: 0.3750, Train Acc: 0.8725 | Val Loss: 0.4920, Val Acc: 0.8392
Epoch 50/100 | Train Loss: 0.3726, Train Acc: 0.8735 | Val Loss: 0.4912, Val Acc: 0.8406
Epoch 51/100 | Train Loss: 0.3734, Train Acc: 0.8732 | Val Loss: 0.4911, Val Acc: 0.8395
Epoch 52/100 | Train Loss: 0.3693, Train Acc: 0.8747 | Val Loss: 0.4945, Val Acc: 0.8390
Epoch 53/100 | Train Loss: 0.3687, Train Acc: 0.8746 | Val Loss: 0.4922, Val Acc: 0.8417
Epoch 54/100 | Train Loss: 0.3688, Train Acc: 0.8751 | Val Loss: 0.4923, Val Acc: 0.8401
Epoch 55/100 | Train Loss: 0.3665, Train Acc: 0.8754 | Val Loss: 0.4926, Val Acc: 0.8408
Epoch 56/100 | Train Loss: 0.3644, Train Acc: 0.8762 | Val Loss: 0.4926, Val Acc: 0.8402
Epoch 57/100 | Train Loss: 0.3652, Train Acc: 0.8762 | Val Loss: 0.4937, Val Acc: 0.8401
Epoch 58/100 | Train Loss: 0.3649, Train Acc: 0.8759 | Val Loss: 0.4931, Val Acc: 0.8405
Epoch 59/100 | Train Loss: 0.3649, Train Acc: 0.8761 | Val Loss: 0.4921, Val Acc: 0.8403
Epoch 60/100 | Train Loss: 0.3639, Train Acc: 0.8760 | Val Loss: 0.4935, Val Acc: 0.8410
Epoch 61/100 | Train Loss: 0.3650, Train Acc: 0.8767 | Val Loss: 0.4919, Val Acc: 0.8398
Epoch 62/100 | Train Loss: 0.3646, Train Acc: 0.8757 | Val Loss: 0.4921, Val Acc: 0.8404
Epoch 63/100 | Train Loss: 0.3636, Train Acc: 0.8764 | Val Loss: 0.4925, Val Acc: 0.8400
Epoch 64/100 | Train Loss: 0.3642, Train Acc: 0.8767 | Val Loss: 0.4938, Val Acc: 0.8406
----------------------------------------------------------------------------------------
Epoch 1/100 | Train Loss: 1.3506, Train Acc: 0.5164 | Val Loss: 0.9039, Val Acc: 0.6713
Epoch 2/100 | Train Loss: 1.0086, Train Acc: 0.6509 | Val Loss: 0.7638, Val Acc: 0.7314
